X,Y,Z
3.863703305156273249e+00,-1.035276180410082736e+00,6.000000000000000711e+01
1.999999999999997558e+00,3.464101615137756607e+00,6.000000000000000711e+01
1.035276180410081182e+00,3.863703305156274137e+00,6.000000000000000711e+01
3.863703305156273249e+00,1.035276180410082736e+00,6.000000000000000711e+01
-3.863703305156272361e+00,1.035276180410086511e+00,6.000000000000000711e+01
-3.464101615137751278e+00,2.000000000000006661e+00,6.000000000000000711e+01
-3.464101615137754830e+00,-1.999999999999999778e+00,6.000000000000000711e+01
-1.035276180410082514e+00,3.863703305156273249e+00,6.000000000000000711e+01
-1.999999999999995337e+00,3.464101615137757051e+00,6.000000000000000711e+01
-4.377451192928388246e-01,3.128701220030468022e+00,6.000000000000000711e+01
2.449293598294706414e-16,4.000000000000000000e+00,6.000000000000000711e+01
4.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000711e+01
-2.828427124746189847e+00,-2.828427124746190291e+00,6.000000000000000711e+01
-3.863703305156272805e+00,-1.035276180410084068e+00,6.000000000000000711e+01
-7.347880794884118750e-16,-4.000000000000000000e+00,6.000000000000000711e+01
1.035276180410082070e+00,-3.863703305156273249e+00,6.000000000000000711e+01
-1.035276180410082514e+00,-3.863703305156273249e+00,6.000000000000000711e+01
3.464101615137753498e+00,2.000000000000001776e+00,6.000000000000000711e+01
2.828427124746189847e+00,2.828427124746190735e+00,6.000000000000000711e+01
3.464101615137754830e+00,-2.000000000000000444e+00,6.000000000000000711e+01
2.828427124746189847e+00,-2.828427124746190291e+00,6.000000000000000711e+01
2.756833407115165890e+00,-1.145616738623816966e+00,6.000000000000000711e+01
1.999999999999999556e+00,-3.464101615137754830e+00,6.000000000000000711e+01
2.900817535967354921e+00,-4.100374297828510151e-01,6.000000000000000711e+01
2.976710948467400364e+00,3.749853919475756858e-01,6.000000000000000711e+01
-2.562575189443012214e+00,-1.822221134484717675e+00,6.000000000000000711e+01
-2.738776323776445754e+00,-1.023802386205856507e+00,6.000000000000000711e+01
-2.000000000000000888e+00,-3.464101615137754830e+00,6.000000000000000711e+01
-4.000000000000000000e+00,4.898587196589412829e-16,6.000000000000000711e+01
-1.728154173615077172e+00,2.561466233569545725e+00,6.000000000000000711e+01
-2.828427124746185850e+00,2.828427124746195176e+00,6.000000000000000711e+01
2.292224182388083176e-01,2.882328804233566188e+00,6.000000000000000711e+01
1.419240051733035246e+00,2.452872454771853672e+00,6.000000000000000711e+01
2.548483026208377300e+00,1.430325311853808623e+00,6.000000000000000711e+01
-2.970934211736043218e-01,2.039056938740927194e+00,6.000000000000000711e+01
-1.093351962874142380e+00,1.938261457357296047e+00,6.000000000000000711e+01
-3.092787873131163323e+00,1.195954627049780790e-02,6.000000000000000711e+01
-2.827988313234548468e+00,1.041898244255390127e+00,6.000000000000000711e+01
-1.775509568335910782e+00,1.325273412244912574e+00,6.000000000000000711e+01
-2.453865712319000636e+00,1.855785995137275046e+00,6.000000000000000711e+01
-1.838434747368737687e+00,-2.501497248312614552e+00,6.000000000000000711e+01
-1.909487695617877456e+00,1.096102653883784112e-01,6.000000000000000711e+01
2.082272344631693084e+00,2.355462399902721882e-01,6.000000000000000711e+01
1.330934192020816642e+00,1.011083930778203355e+00,6.000000000000000711e+01
3.821766155445503466e-01,1.570139197742110193e+00,6.000000000000000711e+01
-7.302287256201454024e-01,9.724653703120138548e-01,6.000000000000000711e+01
2.186780282243590001e+00,-1.737971311009936404e+00,6.000000000000000711e+01
1.386437884630768558e+00,-2.626317082874861430e+00,6.000000000000000711e+01
-1.602577572653984470e-02,-2.951069995653247346e+00,6.000000000000000711e+01
2.629043329234038717e-01,3.558800145659762326e-01,6.000000000000000711e+01
1.179220145214371129e+00,-2.032897855718048541e-01,6.000000000000000711e+01
1.232391920949304387e+00,-1.321247651015983626e+00,6.000000000000000711e+01
2.056385939353579939e+00,-7.637694460023534138e-01,6.000000000000000711e+01
-1.654846940753203155e+00,-1.207034818791609343e+00,6.000000000000000711e+01
1.907594615127936322e-01,-7.660573109150591309e-01,6.000000000000000711e+01
-6.587041522762859813e-01,-1.665897493194147261e+00,6.000000000000000711e+01
-7.754356911319627566e-01,-4.490613149496047174e-01,6.000000000000000711e+01
4.318909149948795823e-01,-1.808875625191040726e+00,6.000000000000000711e+01
3.986370330515627103e+01,1.035276180410082736e+00,6.000000000000000711e+01
3.496472381958991349e+01,-3.863703305156273249e+00,6.000000000000000711e+01
3.703527618041007941e+01,3.863703305156274137e+00,6.000000000000000711e+01
3.496472381958991349e+01,3.863703305156273249e+00,6.000000000000000711e+01
3.703527618041007941e+01,-3.863703305156273249e+00,6.000000000000000711e+01
3.799999999999999289e+01,3.464101615137756607e+00,6.000000000000000711e+01
3.986370330515627103e+01,-1.035276180410082736e+00,6.000000000000000711e+01
3.946410161513774995e+01,-2.000000000000000000e+00,6.000000000000000711e+01
3.882842712474618452e+01,-2.828427124746190291e+00,6.000000000000000711e+01
3.400000000000000000e+01,3.464101615137757051e+00,6.000000000000000711e+01
3.317157287525381548e+01,2.828427124746195176e+00,6.000000000000000711e+01
3.317157287525380838e+01,-2.828427124746190291e+00,6.000000000000000711e+01
3.213629669484372187e+01,1.035276180410086511e+00,6.000000000000000711e+01
3.399999999999999289e+01,-3.464101615137754830e+00,6.000000000000000711e+01
3.213629669484372187e+01,-1.035276180410084068e+00,6.000000000000000711e+01
3.253589838486223584e+01,-1.999999999999999778e+00,6.000000000000000711e+01
3.199999999999999645e+01,4.898587196589412829e-16,6.000000000000000711e+01
4.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000711e+01
3.946410161513774995e+01,2.000000000000001776e+00,6.000000000000000711e+01
3.882842712474618452e+01,2.828427124746190735e+00,6.000000000000000711e+01
3.862727262491819857e+01,1.078764307242087828e+00,6.000000000000000711e+01
3.253589838486224295e+01,2.000000000000006661e+00,6.000000000000000711e+01
3.487063505488760740e+01,-2.844885501636471137e+00,6.000000000000000711e+01
3.562026806629683762e+01,-3.009654687555392005e+00,6.000000000000000711e+01
3.599999999999999289e+01,-4.000000000000000000e+00,6.000000000000000711e+01
3.599999999999999289e+01,4.000000000000000000e+00,6.000000000000000711e+01
3.699422411339542549e+01,2.646674818559840325e+00,6.000000000000000711e+01
3.651327180422737229e+01,2.962176817709479160e+00,6.000000000000000711e+01
3.556578339375673181e+01,2.997863448296901101e+00,6.000000000000000711e+01
3.309266801639260791e+01,-5.032388069678594977e-01,6.000000000000000711e+01
3.669363317796813817e+01,-2.964417771402595658e+00,6.000000000000000711e+01
3.800000000000000000e+01,-3.464101615137754830e+00,6.000000000000000711e+01
3.783281719443242253e+01,2.249365217706844167e+00,6.000000000000000711e+01
3.654665429262733056e+01,-2.972038019471282544e-01,6.000000000000000711e+01
3.874274790742396846e+01,-2.889090891124916349e-01,6.000000000000000711e+01
3.747221123191607006e+01,7.931779572553030455e-01,6.000000000000000711e+01
3.742354799201193316e+01,-9.664086111719207839e-01,6.000000000000000711e+01
3.779471414468367385e+01,-2.325449707406831212e+00,6.000000000000000711e+01
3.863572393000470839e+01,-1.536708584952695134e+00,6.000000000000000711e+01
3.414163499373876220e+01,2.283989047560509356e+00,6.000000000000000711e+01
3.359752579722927379e+01,1.789685490127080891e+00,6.000000000000000711e+01
3.323221730518277184e+01,1.117993718049046015e+00,6.000000000000000711e+01
3.301323335610847920e+01,3.626273037291172785e-01,6.000000000000000711e+01
3.641749538727882651e+01,-2.081021602901442336e+00,6.000000000000000711e+01
3.528467978665565852e+01,-1.820055071996378837e+00,6.000000000000000711e+01
3.622928709676314440e+01,-1.126143631739757289e+00,6.000000000000000711e+01
3.335735769847983789e+01,-1.527949376850696650e+00,6.000000000000000711e+01
3.414417134733572823e+01,-9.413727049577873540e-01,6.000000000000000711e+01
3.420156168657310758e+01,-2.131044847462652214e+00,6.000000000000000711e+01
3.676693882685049175e+01,1.621528121463335914e+00,6.000000000000000711e+01
3.611871827876901619e+01,1.997704543216872963e+00,6.000000000000000711e+01
3.512552092694080130e+01,1.534464211434506842e+00,6.000000000000000711e+01
3.415638351166543885e+01,1.134066071983211188e+00,6.000000000000000711e+01
3.381722550649470804e+01,2.866354363966113761e-01,6.000000000000000711e+01
3.485430930463855503e+01,2.935692438214830835e-01,6.000000000000000711e+01
3.608801253797679465e+01,7.321868927749533018e-01,6.000000000000000711e+01
3.547405802524198037e+01,-4.660290706819175122e-01,6.000000000000000711e+01
-2.499364558759946675e+00,-2.498961562068116482e+00,6.000000000000000711e+01
-3.439447675465781451e+00,-9.233444240297011829e-01,6.000000000000000711e+01
-9.127466319487095303e-01,-3.395783770992446104e+00,6.000000000000000711e+01
-3.064387432951422241e+00,-1.783659859218988730e+00,6.000000000000000711e+01
-1.773705828469365864e+00,-3.044856556212164556e+00,6.000000000000000711e+01
-3.573224733985952639e+00,5.765960654003287819e-04,6.000000000000000711e+01
-9.646562383214017991e-05,-3.518220010051829050e+00,6.000000000000000711e+01
-3.470649703126737595e+00,9.327497631482011275e-01,6.000000000000000711e+01
-2.553456580368889117e+00,2.553385526592025112e+00,6.000000000000000711e+01
-9.338691468548744323e-01,3.475656579200921303e+00,6.000000000000000711e+01
-3.113749862900475396e+00,1.810985903435438971e+00,6.000000000000000711e+01
-1.812341369998511587e+00,3.116060329123329531e+00,6.000000000000000711e+01
-4.102221573464338053e-04,3.591079866586344149e+00,6.000000000000000711e+01
3.406159786545869039e+00,-9.147434830285214868e-01,6.000000000000000711e+01
9.099571787464456607e-01,-3.385854179558491772e+00,6.000000000000000711e+01
2.489342276734956450e+00,-2.488801812384985102e+00,6.000000000000000711e+01
3.043739725566086296e+00,-1.772399438203980715e+00,6.000000000000000711e+01
1.766695918647094743e+00,-3.031627570416226103e+00,6.000000000000000711e+01
3.536807942443040975e+00,6.223987774942026183e-04,6.000000000000000711e+01
9.305743582343533049e-01,3.466342151108813052e+00,6.000000000000000711e+01
2.526824421590294634e+00,2.527692915984094846e+00,6.000000000000000711e+01
3.427217172248926413e+00,9.215549636173768766e-01,6.000000000000000711e+01
1.800572046168212870e+00,3.096068304711732111e+00,6.000000000000000711e+01
3.077067515150605725e+00,1.791690230908989268e+00,6.000000000000000711e+01
-2.678693578320018531e+00,-2.678829849028125043e+00,6.000000000000000711e+01
-3.671058376414206847e+00,-9.836571502476746387e-01,6.000000000000000711e+01
-9.783726535406823688e-01,-3.651336364675118240e+00,6.000000000000000711e+01
-3.282978346383855772e+00,-1.900633707043747567e+00,6.000000000000000711e+01
-1.895744635555488555e+00,-3.274301597645323358e+00,6.000000000000000711e+01
-3.806011247510588280e+00,-3.498462176342637592e-06,6.000000000000000711e+01
3.949359864913416539e-06,-3.781009096340099074e+00,6.000000000000000711e+01
-3.685359842166715527e+00,9.874892131202849255e-01,6.000000000000000711e+01
-2.703481291280159571e+00,2.703367475990955171e+00,6.000000000000000711e+01
-9.880922614359171074e-01,3.687610444055427372e+00,6.000000000000000711e+01
-3.305508871111574543e+00,1.912886497350495318e+00,6.000000000000000711e+01
-1.913554351636194806e+00,3.306529887991860317e+00,6.000000000000000711e+01
-3.352096043198441819e-06,3.814127208782385647e+00,6.000000000000000711e+01
3.655963713507327295e+00,-9.796125474149884882e-01,6.000000000000000711e+01
9.771593577602663006e-01,-3.646808273946596124e+00,6.000000000000000711e+01
2.674245015175914286e+00,-2.674104568064510357e+00,6.000000000000000711e+01
3.273661040148647228e+00,-1.895392783347327414e+00,6.000000000000000711e+01
1.892570468812201590e+00,-3.268280806385236215e+00,6.000000000000000711e+01
3.789458150622331267e+00,3.796986615055805989e-06,6.000000000000000711e+01
9.869334803893411445e-01,3.683285818529033584e+00,6.000000000000000711e+01
2.691469989024872778e+00,2.691594632074546745e+00,6.000000000000000711e+01
3.665668112567961767e+00,9.822128340443893046e-01,6.000000000000000711e+01
1.908397896705825048e+00,3.297337239029024314e+00,6.000000000000000711e+01
3.288947870127739037e+00,1.903908655918210346e+00,6.000000000000000711e+01
3.507696820234404811e+01,-3.435012253701857254e+00,6.000000000000000711e+01
3.347521020177484274e+01,-2.525210617989109174e+00,6.000000000000000711e+01
3.256442168363810197e+01,-9.236358062816945047e-01,6.000000000000000711e+01
3.420616394924682169e+01,-3.082561259861785086e+00,6.000000000000000711e+01
3.291867149110238699e+01,-1.793813118371151205e+00,6.000000000000000711e+01
3.245830844687818484e+01,-4.344683305940994877e-04,6.000000000000000711e+01
3.599981571914739220e+01,-3.553689823991966978e+00,6.000000000000000711e+01
3.507899757348333480e+01,3.425942396832397208e+00,6.000000000000000711e+01
3.348866821215290912e+01,2.511449249978606080e+00,6.000000000000000711e+01
3.257990552761466319e+01,9.187392566544536621e-01,6.000000000000000711e+01
3.420963622646671354e+01,3.075495114551435982e+00,6.000000000000000711e+01
3.599963137009500258e+01,3.536870093625874567e+00,6.000000000000000711e+01
3.294188964557822885e+01,1.780639275472945871e+00,6.000000000000000711e+01
3.939176315101435932e+01,-9.115040316985709712e-01,6.000000000000000711e+01
3.691676915663846614e+01,-3.412590913638101853e+00,6.000000000000000711e+01
3.850037576225401637e+01,-2.500498247262814111e+00,6.000000000000000711e+01
3.904840840985301043e+01,-1.775588465808444427e+00,6.000000000000000711e+01
3.778085274530264570e+01,-3.058348789621867070e+00,6.000000000000000711e+01
3.952797863282327739e+01,2.595119087511781790e-04,6.000000000000000711e+01
3.940411660496259572e+01,9.152264019401868955e-01,6.000000000000000711e+01
3.850748265041431750e+01,2.507615384011955495e+00,6.000000000000000711e+01
3.691671047017537433e+01,3.412229517838470283e+00,6.000000000000000711e+01
3.906125542447698251e+01,1.782838830849111877e+00,6.000000000000000711e+01
3.777840087671567915e+01,3.053985869607654280e+00,6.000000000000000711e+01
3.501685639523210369e+01,-3.669141803316821715e+00,6.000000000000000711e+01
3.330956101404183300e+01,-2.690572584106436071e+00,6.000000000000000711e+01
3.233054949462925265e+01,-9.832263234429456933e-01,6.000000000000000711e+01
3.409490057364308768e+01,-3.291327647640966525e+00,6.000000000000000711e+01
3.270915858406441856e+01,-1.904952406973956069e+00,6.000000000000000711e+01
3.220832202568581693e+01,-4.731097347663545405e-06,6.000000000000000711e+01
3.600000304902723514e+01,-3.797131739482931589e+00,6.000000000000000711e+01
3.501794885008902725e+01,3.665064696030962299e+00,6.000000000000000711e+01
3.331561058142529674e+01,2.684249828172137864e+00,6.000000000000000711e+01
3.233767256717919736e+01,9.813177004549691329e-01,6.000000000000000711e+01
3.409652839194539808e+01,3.288142099650146033e+00,6.000000000000000711e+01
3.599999458658736984e+01,3.789486402023961364e+00,6.000000000000000711e+01
3.271974161092460065e+01,1.899019349578586757e+00,6.000000000000000711e+01
3.964949002846270076e+01,-9.778779294464546856e-01,6.000000000000000711e+01
3.698040503801721002e+01,-3.658921322949094890e+00,6.000000000000000711e+01
3.867940862188869033e+01,-2.679272878394656221e+00,6.000000000000000711e+01
3.927590296425335481e+01,-1.896624251171627584e+00,6.000000000000000711e+01
3.789918104130561005e+01,-3.280330450814137322e+00,6.000000000000000711e+01
3.978544483104393947e+01,3.869364247785095537e-06,6.000000000000000711e+01
3.965515208357154364e+01,9.793950738183641036e-01,6.000000000000000711e+01
3.868250705594526551e+01,2.682639856053045779e+00,6.000000000000000711e+01
3.698036218165948696e+01,3.658761387741991111e+00,6.000000000000000711e+01
3.928172668533004241e+01,1.899947031500564432e+00,6.000000000000000711e+01
3.789799034818627632e+01,3.278389984836514337e+00,6.000000000000000711e+01
